瘤痢,瘤痢疙,老矫,碍荐樊(mm)
192,柳林,2018-09-14 12:00,.5
192,柳林,2018-09-14 13:00,0
192,柳林,2018-09-15 05:00,1.2
192,柳林,2018-09-15 06:00,1.1
192,柳林,2018-09-15 07:00,.7
192,柳林,2018-09-15 08:00,.6
192,柳林,2018-09-15 09:00,.9
192,柳林,2018-09-15 10:00,.1
192,柳林,2018-09-15 11:00,.4
192,柳林,2018-09-15 12:00,.7
192,柳林,2018-09-15 13:00,.1
192,柳林,2018-09-15 14:00,0
192,柳林,2018-09-19 14:00,0
192,柳林,2018-09-19 15:00,0
192,柳林,2018-09-19 16:00,0
192,柳林,2018-09-19 17:00,0
192,柳林,2018-09-19 19:00,0
192,柳林,2018-09-19 22:00,0
192,柳林,2018-09-19 23:00,0
192,柳林,2018-09-20 00:00,.2
192,柳林,2018-09-20 01:00,.3
192,柳林,2018-09-20 02:00,.1
192,柳林,2018-09-20 03:00,1.4
192,柳林,2018-09-20 04:00,4.8
192,柳林,2018-09-20 05:00,1.2
192,柳林,2018-09-20 06:00,.2
192,柳林,2018-09-20 07:00,.4
192,柳林,2018-09-20 08:00,.1
192,柳林,2018-09-20 09:00,.2
192,柳林,2018-09-20 10:00,.2
192,柳林,2018-09-20 11:00,0
192,柳林,2018-09-20 12:00,0
192,柳林,2018-09-20 13:00,0
192,柳林,2018-09-20 14:00,0
192,柳林,2018-09-20 17:00,.3
192,柳林,2018-09-20 18:00,.5
192,柳林,2018-09-20 19:00,.2
192,柳林,2018-09-20 20:00,.2
192,柳林,2018-09-20 21:00,0
192,柳林,2018-09-21 07:00,0
192,柳林,2018-09-21 08:00,.5
192,柳林,2018-09-21 09:00,1.5
192,柳林,2018-09-21 10:00,3
192,柳林,2018-09-21 11:00,4.9
192,柳林,2018-09-21 12:00,3.6
192,柳林,2018-09-21 13:00,1.8
192,柳林,2018-09-21 14:00,1.7
192,柳林,2018-09-21 15:00,.8
192,柳林,2018-09-21 16:00,.5
192,柳林,2018-09-21 17:00,0
192,柳林,2018-09-29 06:00,0
192,柳林,2018-10-01 06:00,0
192,柳林,2018-10-01 07:00,0
192,柳林,2018-10-04 21:00,0
192,柳林,2018-10-04 22:00,.2
192,柳林,2018-10-04 23:00,.4
192,柳林,2018-10-05 00:00,1
192,柳林,2018-10-05 01:00,2.6
192,柳林,2018-10-05 02:00,2.4
192,柳林,2018-10-05 03:00,2.7
192,柳林,2018-10-05 04:00,1.5
192,柳林,2018-10-05 05:00,1.5
192,柳林,2018-10-05 06:00,2.7
192,柳林,2018-10-05 07:00,7
192,柳林,2018-10-05 08:00,3.3
192,柳林,2018-10-05 09:00,3.1
192,柳林,2018-10-05 10:00,4.1
192,柳林,2018-10-05 11:00,1.1
192,柳林,2018-10-05 12:00,5.1
192,柳林,2018-10-05 13:00,2.4
192,柳林,2018-10-05 14:00,.9
192,柳林,2018-10-05 15:00,.2
192,柳林,2018-10-05 16:00,0
192,柳林,2018-10-05 18:00,.3
192,柳林,2018-10-05 19:00,1
192,柳林,2018-10-05 20:00,3.4
192,柳林,2018-10-05 21:00,2.4
192,柳林,2018-10-05 22:00,2
192,柳林,2018-10-05 23:00,2.9
192,柳林,2018-10-06 00:00,2.9
192,柳林,2018-10-06 01:00,16.9
192,柳林,2018-10-06 02:00,5.2
192,柳林,2018-10-06 03:00,12.9
192,柳林,2018-10-06 04:00,18
192,柳林,2018-10-06 05:00,18.1
192,柳林,2018-10-06 06:00,19.2
192,柳林,2018-10-06 07:00,15.8
192,柳林,2018-10-06 08:00,23.4
192,柳林,2018-10-06 09:00,25.1
192,柳林,2018-10-06 10:00,10.8
192,柳林,2018-10-06 11:00,.4
192,柳林,2018-10-23 13:00,0
192,柳林,2018-10-26 07:00,0
192,柳林,2018-10-26 08:00,0
192,柳林,2018-10-26 09:00,0
192,柳林,2018-10-26 11:00,0
192,柳林,2018-10-26 12:00,0
192,柳林,2018-10-26 14:00,.4
192,柳林,2018-10-26 15:00,.3
192,柳林,2018-10-26 16:00,.2
192,柳林,2018-10-28 20:00,0
192,柳林,2018-10-28 21:00,.2
192,柳林,2018-10-29 12:00,.1
192,柳林,2018-10-29 13:00,0
192,柳林,2018-10-29 15:00,0
192,柳林,2018-11-07 12:00,0
192,柳林,2018-11-07 18:00,.1
192,柳林,2018-11-07 21:00,.2
192,柳林,2018-11-08 00:00,.2
192,柳林,2018-11-08 03:00,.4
192,柳林,2018-11-08 06:00,.1
192,柳林,2018-11-08 09:00,0
192,柳林,2018-11-08 12:00,3.5
192,柳林,2018-11-08 15:00,2
192,柳林,2018-11-08 18:00,6.5
192,柳林,2018-11-08 21:00,6.5
192,柳林,2018-11-09 00:00,.5
192,柳林,2018-11-11 18:00,0
192,柳林,2018-11-11 21:00,1
192,柳林,2018-11-12 00:00,2.5
192,柳林,2018-11-12 03:00,1.5
192,柳林,2018-11-12 06:00,0
192,柳林,2018-11-12 09:00,0
192,柳林,2018-11-16 15:00,1
192,柳林,2018-11-24 12:00,0
192,柳林,2018-11-24 15:00,1.5
192,柳林,2018-12-02 21:00,0
192,柳林,2018-12-03 00:00,0
192,柳林,2018-12-03 03:00,.5
192,柳林,2018-12-03 06:00,7.5
192,柳林,2018-12-03 09:00,1
192,柳林,2018-12-03 12:00,.5
192,柳林,2018-12-03 15:00,0
192,柳林,2018-12-04 03:00,0
192,柳林,2018-12-04 06:00,1.5
192,柳林,2018-12-04 09:00,10
192,柳林,2018-12-04 12:00,.5
192,柳林,2018-12-06 06:00,1
192,柳林,2018-12-06 09:00,1.5
192,柳林,2018-12-11 09:00,0
192,柳林,2018-12-11 12:00,1
192,柳林,2018-12-11 15:00,0
192,柳林,2018-12-11 18:00,.5
192,柳林,2018-12-11 21:00,0
192,柳林,2018-12-16 09:00,0
192,柳林,2018-12-16 12:00,1
192,柳林,2018-12-16 15:00,0
192,柳林,2018-12-23 00:00,0
192,柳林,2018-12-23 06:00,1
192,柳林,2018-12-23 09:00,1.5
192,柳林,2018-12-23 12:00,0
