瘤痢,瘤痢疙,老矫,碍荐樊(mm)
192,柳林,2019-10-02 22:00,1.9
192,柳林,2019-10-02 23:00,3.5
192,柳林,2019-10-03 00:00,0
192,柳林,2019-10-03 01:00,1.6
192,柳林,2019-10-03 02:00,2.4
192,柳林,2019-10-03 03:00,0
192,柳林,2019-10-03 04:00,.1
192,柳林,2019-10-03 05:00,0
192,柳林,2019-10-07 05:00,0
192,柳林,2019-10-07 06:00,0
192,柳林,2019-10-07 07:00,0
192,柳林,2019-10-07 08:00,.2
192,柳林,2019-10-07 09:00,.1
192,柳林,2019-10-07 10:00,.1
192,柳林,2019-10-07 11:00,.1
192,柳林,2019-10-07 15:00,.5
192,柳林,2019-10-07 16:00,.7
192,柳林,2019-10-07 17:00,2.3
192,柳林,2019-10-07 18:00,2.7
192,柳林,2019-10-07 19:00,.7
192,柳林,2019-10-18 07:00,0
192,柳林,2019-10-18 08:00,.2
192,柳林,2019-10-18 09:00,1.6
192,柳林,2019-10-18 10:00,.9
192,柳林,2019-10-18 11:00,1.4
192,柳林,2019-10-18 12:00,.6
192,柳林,2019-10-18 13:00,2.1
192,柳林,2019-10-18 14:00,2.9
192,柳林,2019-10-18 15:00,.1
192,柳林,2019-10-18 16:00,0
192,柳林,2019-10-23 20:00,0
192,柳林,2019-10-23 21:00,0
192,柳林,2019-11-10 21:00,.2
192,柳林,2019-11-11 00:00,7.9
192,柳林,2019-11-11 03:00,0
192,柳林,2019-11-13 15:00,0
192,柳林,2019-11-17 09:00,0
192,柳林,2019-11-17 12:00,.1
192,柳林,2019-11-17 21:00,.1
192,柳林,2019-11-18 00:00,.3
192,柳林,2019-11-18 03:00,11.1
192,柳林,2019-11-18 06:00,1.7
192,柳林,2019-11-24 03:00,.1
192,柳林,2019-11-24 06:00,0
192,柳林,2019-12-01 03:00,.1
192,柳林,2019-12-01 06:00,0
192,柳林,2019-12-01 09:00,.2
192,柳林,2019-12-01 12:00,1.9
192,柳林,2019-12-01 15:00,6.2
192,柳林,2019-12-01 18:00,9.3
192,柳林,2019-12-01 21:00,5.2
192,柳林,2019-12-02 00:00,3.8
192,柳林,2019-12-17 12:00,0
192,柳林,2019-12-26 09:00,0
192,柳林,2019-12-26 12:00,.4
192,柳林,2019-12-26 15:00,.8
192,柳林,2019-12-26 18:00,0
192,柳林,2019-12-29 12:00,0
192,柳林,2019-12-29 15:00,0
192,柳林,2019-12-29 18:00,1.4
192,柳林,2019-12-29 21:00,5.8
192,柳林,2019-12-30 00:00,5.8
192,柳林,2019-12-30 03:00,.6
