瘤痢,瘤痢疙,老矫,碍荐樊(mm)
192,柳林,2020-08-27 21:00,1.3
192,柳林,2020-08-27 22:00,.7
192,柳林,2020-08-27 23:00,.5
192,柳林,2020-08-28 01:00,.7
192,柳林,2020-08-28 12:00,0
192,柳林,2020-08-28 13:00,0
192,柳林,2020-08-29 00:00,.1
192,柳林,2020-08-29 01:00,0
192,柳林,2020-08-29 02:00,.1
192,柳林,2020-08-29 03:00,0
192,柳林,2020-08-29 04:00,.1
192,柳林,2020-08-29 05:00,.1
192,柳林,2020-08-29 08:00,.6
192,柳林,2020-08-30 20:00,0
192,柳林,2020-08-31 05:00,0
192,柳林,2020-08-31 07:00,2.2
192,柳林,2020-09-01 17:00,0
192,柳林,2020-09-01 18:00,0
192,柳林,2020-09-01 19:00,0
192,柳林,2020-09-01 20:00,0
192,柳林,2020-09-01 21:00,0
192,柳林,2020-09-02 02:00,0
192,柳林,2020-09-02 03:00,0
192,柳林,2020-09-02 04:00,.2
192,柳林,2020-09-02 08:00,8.3
192,柳林,2020-09-02 09:00,1.8
192,柳林,2020-09-02 10:00,0
192,柳林,2020-09-02 11:00,.2
192,柳林,2020-09-02 15:00,0
192,柳林,2020-09-02 16:00,1.8
192,柳林,2020-09-02 17:00,.5
192,柳林,2020-09-02 18:00,.6
192,柳林,2020-09-02 19:00,2.5
192,柳林,2020-09-02 20:00,1.1
192,柳林,2020-09-02 21:00,2.7
192,柳林,2020-09-02 22:00,3.8
192,柳林,2020-09-02 23:00,13.3
192,柳林,2020-09-03 00:00,13.1
192,柳林,2020-09-03 01:00,27.5
192,柳林,2020-09-03 02:00,17.9
192,柳林,2020-09-03 03:00,4.7
192,柳林,2020-09-03 04:00,.4
192,柳林,2020-09-05 11:00,.1
192,柳林,2020-09-05 12:00,.4
192,柳林,2020-09-05 13:00,.3
192,柳林,2020-09-05 14:00,.5
192,柳林,2020-09-05 15:00,.3
192,柳林,2020-09-05 16:00,1.6
192,柳林,2020-09-05 17:00,.3
192,柳林,2020-09-05 18:00,0
192,柳林,2020-09-05 19:00,0
192,柳林,2020-09-05 20:00,.2
192,柳林,2020-09-05 21:00,.4
192,柳林,2020-09-05 22:00,.5
192,柳林,2020-09-05 23:00,1.1
192,柳林,2020-09-06 00:00,1.6
192,柳林,2020-09-06 01:00,.7
192,柳林,2020-09-06 02:00,.1
192,柳林,2020-09-06 04:00,0
192,柳林,2020-09-06 15:00,.1
192,柳林,2020-09-06 16:00,.2
192,柳林,2020-09-06 17:00,.1
192,柳林,2020-09-06 18:00,.7
192,柳林,2020-09-06 19:00,.7
192,柳林,2020-09-06 20:00,.3
192,柳林,2020-09-06 21:00,.7
192,柳林,2020-09-06 22:00,3.3
192,柳林,2020-09-07 00:00,1
192,柳林,2020-09-07 01:00,2
192,柳林,2020-09-07 02:00,4.7
192,柳林,2020-09-07 03:00,3.6
192,柳林,2020-09-07 04:00,4.4
192,柳林,2020-09-07 05:00,6.5
192,柳林,2020-09-07 06:00,12.7
192,柳林,2020-09-07 07:00,7.1
192,柳林,2020-09-07 08:00,7
192,柳林,2020-09-07 10:00,.9
192,柳林,2020-09-07 11:00,1
192,柳林,2020-09-08 13:00,0
192,柳林,2020-09-08 16:00,.5
192,柳林,2020-09-09 07:00,0
192,柳林,2020-09-09 08:00,9.8
192,柳林,2020-09-09 09:00,.9
192,柳林,2020-09-09 23:00,.1
192,柳林,2020-09-10 01:00,1.7
192,柳林,2020-09-10 02:00,1.2
192,柳林,2020-09-10 03:00,7.6
192,柳林,2020-09-10 04:00,0
192,柳林,2020-09-10 05:00,0
192,柳林,2020-09-11 07:00,0
192,柳林,2020-09-11 08:00,.1
192,柳林,2020-09-11 11:00,.1
192,柳林,2020-09-11 12:00,0
192,柳林,2020-09-11 18:00,0
192,柳林,2020-09-11 20:00,.1
192,柳林,2020-09-11 21:00,.5
192,柳林,2020-09-11 22:00,.7
192,柳林,2020-09-11 23:00,.9
192,柳林,2020-09-12 00:00,.9
192,柳林,2020-09-12 01:00,1
192,柳林,2020-09-12 02:00,1.4
192,柳林,2020-09-13 07:00,.2
192,柳林,2020-09-13 08:00,0
192,柳林,2020-09-13 09:00,.2
192,柳林,2020-09-16 05:00,.8
192,柳林,2020-09-16 06:00,1
192,柳林,2020-09-17 08:00,0
192,柳林,2020-09-17 09:00,.2
192,柳林,2020-09-17 10:00,.2
192,柳林,2020-09-17 11:00,.5
192,柳林,2020-09-17 12:00,0
192,柳林,2020-09-17 13:00,0
192,柳林,2020-09-17 14:00,0
192,柳林,2020-09-17 16:00,.3
192,柳林,2020-09-17 17:00,.2
192,柳林,2020-09-17 18:00,.3
192,柳林,2020-09-17 19:00,.4
192,柳林,2020-09-17 20:00,.1
192,柳林,2020-09-17 21:00,.2
192,柳林,2020-09-17 22:00,.4
192,柳林,2020-09-17 23:00,.4
192,柳林,2020-09-18 00:00,.5
192,柳林,2020-09-18 01:00,.1
192,柳林,2020-09-18 03:00,.1
192,柳林,2020-09-18 04:00,.2
192,柳林,2020-09-18 05:00,.2
192,柳林,2020-09-18 06:00,.3
192,柳林,2020-09-18 07:00,.1
192,柳林,2020-09-18 08:00,.1
192,柳林,2020-09-18 10:00,0
192,柳林,2020-09-18 11:00,0
192,柳林,2020-09-24 01:00,0
192,柳林,2020-09-24 02:00,0
192,柳林,2020-10-03 03:00,0
192,柳林,2020-10-03 04:00,0
192,柳林,2020-10-03 05:00,0
192,柳林,2020-10-03 06:00,0
192,柳林,2020-10-04 00:00,0
192,柳林,2020-10-04 01:00,0
192,柳林,2020-10-04 02:00,.2
192,柳林,2020-10-04 03:00,0
192,柳林,2020-10-04 05:00,0
192,柳林,2020-10-16 18:00,0
192,柳林,2020-10-16 19:00,0
192,柳林,2020-10-21 15:00,0
192,柳林,2020-10-21 16:00,.8
192,柳林,2020-10-21 17:00,.8
192,柳林,2020-10-21 18:00,1.2
192,柳林,2020-10-21 19:00,3.4
192,柳林,2020-10-21 20:00,5.7
192,柳林,2020-10-21 21:00,5.8
192,柳林,2020-10-21 22:00,5.4
192,柳林,2020-10-21 23:00,2.8
192,柳林,2020-10-22 00:00,1.7
192,柳林,2020-10-22 01:00,.8
192,柳林,2020-10-22 02:00,0
192,柳林,2020-10-28 07:00,0
192,柳林,2020-11-01 12:00,.1
192,柳林,2020-11-01 18:00,0
192,柳林,2020-11-02 00:00,.3
192,柳林,2020-11-02 03:00,1.7
192,柳林,2020-11-02 06:00,.2
192,柳林,2020-11-06 15:00,0
192,柳林,2020-11-06 21:00,0
192,柳林,2020-11-17 18:00,0
192,柳林,2020-11-17 21:00,0
192,柳林,2020-11-18 06:00,0
192,柳林,2020-11-18 18:00,0
192,柳林,2020-11-18 21:00,1.9
192,柳林,2020-11-19 00:00,0
192,柳林,2020-11-19 03:00,6.5
192,柳林,2020-11-19 06:00,6.5
192,柳林,2020-11-19 09:00,4.6
192,柳林,2020-11-19 12:00,1.8
192,柳林,2020-11-19 15:00,1
192,柳林,2020-11-22 06:00,0
192,柳林,2020-11-22 09:00,.9
192,柳林,2020-11-22 12:00,0
192,柳林,2020-11-22 15:00,.1
192,柳林,2020-12-13 18:00,0
192,柳林,2020-12-27 15:00,.6
192,柳林,2020-12-27 18:00,3
192,柳林,2020-12-27 21:00,1.7
192,柳林,2020-12-29 18:00,.2
192,柳林,2020-12-29 21:00,1.8
192,柳林,2020-12-30 00:00,1.8
192,柳林,2020-12-30 03:00,.1
