瘤痢,瘤痢疙,老矫,碍荐樊(mm)
192,柳林,2016-09-29 14:00,.1
192,柳林,2016-09-30 04:00,1.3
192,柳林,2016-09-30 05:00,3.9
192,柳林,2016-09-30 06:00,.8
192,柳林,2016-09-30 07:00,.9
192,柳林,2016-09-30 08:00,.2
192,柳林,2016-09-30 09:00,.1
192,柳林,2016-09-30 10:00,1.3
192,柳林,2016-09-30 11:00,2.6
192,柳林,2016-09-30 12:00,9
192,柳林,2016-09-30 13:00,6.4
192,柳林,2016-09-30 14:00,2.9
192,柳林,2016-09-30 15:00,0
192,柳林,2016-09-30 16:00,.1
192,柳林,2016-09-30 18:00,0
192,柳林,2016-09-30 19:00,.3
192,柳林,2016-09-30 20:00,.1
192,柳林,2016-09-30 21:00,.1
192,柳林,2016-09-30 22:00,.1
192,柳林,2016-09-30 23:00,.4
192,柳林,2016-10-01 00:00,.2
192,柳林,2016-10-01 01:00,.3
192,柳林,2016-10-01 02:00,0
192,柳林,2016-10-01 20:00,.2
192,柳林,2016-10-01 21:00,0
192,柳林,2016-10-01 22:00,0
192,柳林,2016-10-01 23:00,0
192,柳林,2016-10-02 01:00,0
192,柳林,2016-10-02 02:00,.5
192,柳林,2016-10-02 03:00,0
192,柳林,2016-10-02 17:00,0
192,柳林,2016-10-02 18:00,0
192,柳林,2016-10-04 22:00,0
192,柳林,2016-10-04 23:00,.1
192,柳林,2016-10-05 00:00,1.8
192,柳林,2016-10-05 01:00,2.9
192,柳林,2016-10-05 02:00,4.8
192,柳林,2016-10-05 03:00,8.8
192,柳林,2016-10-05 04:00,6.7
192,柳林,2016-10-05 05:00,8.7
192,柳林,2016-10-05 06:00,1.2
192,柳林,2016-10-05 07:00,6.5
192,柳林,2016-10-05 08:00,12.7
192,柳林,2016-10-05 09:00,23.1
192,柳林,2016-10-05 10:00,6
192,柳林,2016-10-05 11:00,.5
192,柳林,2016-10-05 13:00,.3
192,柳林,2016-10-07 15:00,0
192,柳林,2016-10-07 16:00,0
192,柳林,2016-10-07 17:00,0
192,柳林,2016-10-07 18:00,0
192,柳林,2016-10-07 20:00,.5
192,柳林,2016-10-07 21:00,0
192,柳林,2016-10-07 23:00,.2
192,柳林,2016-10-08 00:00,.9
192,柳林,2016-10-08 01:00,.1
192,柳林,2016-10-08 02:00,1.1
192,柳林,2016-10-08 03:00,3.4
192,柳林,2016-10-08 04:00,.1
192,柳林,2016-10-08 05:00,4.8
192,柳林,2016-10-08 06:00,6.1
192,柳林,2016-10-08 07:00,.7
192,柳林,2016-10-08 08:00,2.9
192,柳林,2016-10-08 09:00,.7
192,柳林,2016-10-08 13:00,.7
192,柳林,2016-10-08 14:00,1.7
192,柳林,2016-10-08 15:00,3.5
192,柳林,2016-10-08 16:00,.9
192,柳林,2016-10-08 17:00,.1
192,柳林,2016-10-16 08:00,1.3
192,柳林,2016-10-16 09:00,.7
192,柳林,2016-10-16 10:00,1.2
192,柳林,2016-10-16 11:00,1.3
192,柳林,2016-10-16 12:00,.9
192,柳林,2016-10-16 13:00,1.4
192,柳林,2016-10-16 14:00,3.6
192,柳林,2016-10-16 15:00,4.7
192,柳林,2016-10-16 16:00,5.6
192,柳林,2016-10-16 17:00,3.2
192,柳林,2016-10-16 18:00,3.3
192,柳林,2016-10-16 19:00,2.9
192,柳林,2016-10-16 20:00,1.4
192,柳林,2016-10-16 21:00,6.5
192,柳林,2016-10-16 22:00,3.5
192,柳林,2016-10-16 23:00,.2
192,柳林,2016-10-17 00:00,0
192,柳林,2016-10-21 05:00,0
192,柳林,2016-10-21 13:00,0
192,柳林,2016-10-21 14:00,0
192,柳林,2016-10-22 02:00,0
192,柳林,2016-10-22 04:00,0
192,柳林,2016-10-22 05:00,0
192,柳林,2016-10-22 06:00,0
192,柳林,2016-10-25 10:00,0
192,柳林,2016-10-25 11:00,.4
192,柳林,2016-10-25 12:00,3.1
192,柳林,2016-10-25 13:00,0
192,柳林,2016-10-28 04:00,0
192,柳林,2016-10-28 05:00,.9
192,柳林,2016-10-28 06:00,1.5
192,柳林,2016-10-28 07:00,.6
192,柳林,2016-10-28 08:00,1.3
192,柳林,2016-10-28 09:00,1.2
192,柳林,2016-10-28 10:00,1.3
192,柳林,2016-10-28 11:00,.9
192,柳林,2016-10-28 12:00,.8
192,柳林,2016-10-28 13:00,1.1
192,柳林,2016-10-28 14:00,.8
192,柳林,2016-10-28 15:00,.3
192,柳林,2016-10-28 16:00,0
192,柳林,2016-10-28 17:00,0
192,柳林,2016-10-31 12:00,.2
192,柳林,2016-10-31 13:00,.5
192,柳林,2016-10-31 14:00,0
192,柳林,2016-10-31 15:00,0
192,柳林,2016-10-31 16:00,0
192,柳林,2016-11-08 06:00,0
192,柳林,2016-11-08 09:00,0
192,柳林,2016-11-10 18:00,0
192,柳林,2016-11-14 00:00,1.1
192,柳林,2016-11-14 03:00,2.7
192,柳林,2016-11-14 06:00,.8
192,柳林,2016-11-14 09:00,.5
192,柳林,2016-11-14 12:00,0
192,柳林,2016-11-18 15:00,0
192,柳林,2016-11-18 18:00,5.1
192,柳林,2016-11-18 21:00,6.4
192,柳林,2016-11-19 00:00,13.5
192,柳林,2016-11-19 03:00,.3
192,柳林,2016-11-19 06:00,.3
192,柳林,2016-11-26 15:00,0
192,柳林,2016-11-26 18:00,.5
192,柳林,2016-11-26 21:00,1
192,柳林,2016-11-27 00:00,.3
192,柳林,2016-11-30 12:00,0
192,柳林,2016-11-30 18:00,1.9
192,柳林,2016-11-30 21:00,2.6
192,柳林,2016-12-01 00:00,0
192,柳林,2016-12-19 03:00,0
192,柳林,2016-12-19 06:00,.3
192,柳林,2016-12-19 09:00,0
192,柳林,2016-12-19 12:00,4.9
192,柳林,2016-12-19 15:00,2.8
192,柳林,2016-12-19 18:00,1.9
192,柳林,2016-12-19 21:00,.9
192,柳林,2016-12-20 00:00,.2
192,柳林,2016-12-21 15:00,0
192,柳林,2016-12-21 18:00,1.5
192,柳林,2016-12-21 21:00,13.9
192,柳林,2016-12-22 00:00,30.3
192,柳林,2016-12-22 03:00,7.1
192,柳林,2016-12-22 06:00,3.9
192,柳林,2016-12-22 09:00,0
192,柳林,2016-12-26 09:00,.2
192,柳林,2016-12-26 12:00,3.2
192,柳林,2016-12-26 15:00,4.5
192,柳林,2016-12-26 18:00,3.4
192,柳林,2016-12-26 21:00,2.9
192,柳林,2016-12-27 00:00,1.1
192,柳林,2016-12-27 03:00,1
